村居委代码,辖区,乡镇街道,村居委会,常驻总人口,常驻户籍人口,常驻流动人口
3.10E+11,奉贤区,奉城镇,协新村村委会,2020,1042,978
3.10E+11,奉贤区,奉城镇,朱新村村委会,2173,786,1387
3.10E+11,奉贤区,奉城镇,集贤村村委会,1566,840,726
3.10E+11,奉贤区,奉城镇,陆家桥村村委会,2096,920,1176
3.10E+11,奉贤区,奉城镇,红旗村村委会,1895,1016,879
3.10E+11,奉贤区,奉城镇,冯家村村委会,2021,1039,982
3.10E+11,奉贤区,奉城镇,幸福村村委会,1793,877,916
3.10E+11,奉贤区,奉城镇,戴家村村委会,2174,986,1188
3.10E+11,奉贤区,奉城镇,分水墩村村委会,1913,548,1365
3.10E+11,奉贤区,奉城镇,二桥村村委会,1671,866,805
3.10E+11,奉贤区,奉城镇,蔡家桥村村委会,2868,1589,1279
3.10E+11,奉贤区,奉城镇,东新市村村委会,4385,2229,2156
3.10E+11,奉贤区,奉城镇,南宋村村委会,1305,286,1019
3.10E+11,奉贤区,奉城镇,北宋村村委会,2962,1643,1319
3.10E+11,奉贤区,庄行镇,庄行居委会,6274,3205,3069
3.10E+11,奉贤区,庄行镇,邬桥居委会,8120,4355,3765
3.10E+11,奉贤区,庄行镇,庄行新苑第一居委会,4221,1631,2590
3.10E+11,奉贤区,庄行镇,丽水湾社区居委会,4961,2990,1971
3.10E+11,奉贤区,庄行镇,沙港湾社区居委会,2743,1343,1400
3.10E+11,奉贤区,庄行镇,吕桥村村委会,3129,1897,1232
3.10E+11,奉贤区,庄行镇,东风村村委会,1421,864,557
3.10E+11,奉贤区,庄行镇,长浜村村委会,761,609,152
3.10E+11,奉贤区,庄行镇,长堤村村委会,1653,645,1008
3.10E+11,奉贤区,庄行镇,潘垫村村委会,2031,687,1344
3.10E+11,奉贤区,庄行镇,新华村村委会,309,176,133
3.10E+11,奉贤区,庄行镇,杨溇村村委会,2204,1012,1192
3.10E+11,奉贤区,庄行镇,芦泾村村委会,1759,792,967
3.10E+11,奉贤区,庄行镇,存古村村委会,1113,232,881
3.10E+11,奉贤区,庄行镇,西校村村委会,2421,1870,551
3.10E+11,奉贤区,庄行镇,汇安村村委会,2826,2291,535
3.10E+11,奉贤区,庄行镇,马路村村委会,3122,2304,818
3.10E+11,奉贤区,庄行镇,浦秀村村委会,2808,1707,1101
3.10E+11,奉贤区,庄行镇,渔沥村村委会,4166,2954,1212
3.10E+11,奉贤区,庄行镇,新叶村村委会,2467,652,1815
3.10E+11,奉贤区,庄行镇,张塘村村委会,3635,2267,1368
3.10E+11,奉贤区,金汇镇,金汇镇居委会,5062,2945,2117
3.10E+11,奉贤区,金汇镇,齐贤居委会,6514,4123,2391
3.10E+11,奉贤区,金汇镇,泰日居委会,3713,1726,1987
3.10E+11,奉贤区,金汇镇,泰绿社区居委会,5126,2529,2597
3.10E+11,奉贤区,金汇镇,金碧社区居委会,6114,3707,2407
3.10E+11,奉贤区,金汇镇,恒苑社区居委会,7159,3397,3762
3.10E+11,奉贤区,金汇镇,和苑社区居委会,7002,4236,2766
3.10E+11,奉贤区,金汇镇,旺苑社区居委会,8117,4684,3433
3.10E+11,奉贤区,金汇镇,泰顺社区居委会,4062,1821,2241
3.10E+11,奉贤区,金汇镇,泰和居委会,3092,1776,1316
3.10E+11,奉贤区,金汇镇,金贤居委会,4076,2666,1410
3.10E+11,奉贤区,金汇镇,金聚居委会,3148,2083,1065
3.10E+11,奉贤区,金汇镇,德苑居委会,3152,1717,1435
3.10E+11,奉贤区,金汇镇,金汇村村委会,4842,3592,1250
3.10E+11,奉贤区,金汇镇,金星村村委会,7668,5922,1746
3.10E+11,奉贤区,金汇镇,东星村村委会,1870,1750,120
3.10E+11,奉贤区,金汇镇,新强村村委会,1156,789,367
3.10E+11,奉贤区,金汇镇,白沙村村委会,1120,741,379
3.10E+11,奉贤区,金汇镇,行前村村委会,3461,1615,1846
3.10E+11,奉贤区,金汇镇,百曲村村委会,1977,1356,621
3.10E+11,奉贤区,金汇镇,南行村村委会,3107,2223,884
3.10E+11,奉贤区,金汇镇,光辉村村委会,5004,2754,2250
3.10E+11,奉贤区,金汇镇,明星村村委会,2959,1888,1071
3.10E+11,奉贤区,金汇镇,北丁村村委会,1676,680,996
3.10E+11,奉贤区,金汇镇,南陈村村委会,2215,1159,1056
3.10E+11,奉贤区,金汇镇,乐善村村委会,3379,2232,1147
3.10E+11,奉贤区,金汇镇,梁典村村委会,1937,650,1287
3.10E+11,奉贤区,金汇镇,资福村村委会,2759,1733,1026
3.10E+11,奉贤区,金汇镇,梅园村村委会,4279,2598,1681
3.10E+11,奉贤区,金汇镇,周家村村委会,3342,2157,1185
3.10E+11,奉贤区,金汇镇,墩头村村委会,2915,1700,1215
3.10E+11,奉贤区,四团镇,四团居委会,3626,1161,2465
3.10E+11,奉贤区,四团镇,平安居委会,3845,2307,1538
3.10E+11,奉贤区,四团镇,邵厂居委会,3238,2098,1140
3.10E+11,奉贤区,四团镇,平安第二社区居委会,3663,2004,1659
3.10E+11,奉贤区,四团镇,锦港佳苑社区居委会,4924,2848,2076
3.10E+11,奉贤区,四团镇,海港新苑社区居委会,4153,2425,1728
3.10E+11,奉贤区,四团镇,平乐居委会,5136,2961,2175
3.10E+11,奉贤区,四团镇,天鹏居委会,4088,1377,2711
3.10E+11,奉贤区,四团镇,平港居委会,5395,4594,801
3.10E+11,奉贤区,四团镇,欣悦居委会,3248,1997,1251
3.10E+11,奉贤区,四团镇,三坎村村委会,2656,1473,1183
3.10E+11,奉贤区,四团镇,镇西村村委会,3180,1279,1901
3.10E+11,奉贤区,四团镇,大桥村村委会,1363,235,1128
3.10E+11,奉贤区,四团镇,团南村村委会,1937,1029,908
3.10E+11,奉贤区,四团镇,四团村村委会,2892,1352,1540
3.10E+11,奉贤区,四团镇,长堰村村委会,1339,384,955
3.10E+11,奉贤区,四团镇,小荡村村委会,969,141,828
3.10E+11,奉贤区,四团镇,新桥村村委会,1504,367,1137
3.10E+11,奉贤区,四团镇,夏家村村委会,1789,439,1350
3.10E+11,奉贤区,四团镇,拾村村村委会,1638,226,1412
3.10E+11,奉贤区,四团镇,渔墩村村委会,2299,955,1344
3.10E+11,奉贤区,四团镇,渔洋村村委会,1683,345,1338
3.10E+11,奉贤区,四团镇,向阳村村委会,1526,715,811
3.10E+11,奉贤区,四团镇,龙尖村村委会,1689,1157,532
3.10E+11,奉贤区,四团镇,平海村村委会,1750,1211,539
3.10E+11,奉贤区,四团镇,三团港村村委会,1198,570,628
3.10E+11,奉贤区,四团镇,五四村村委会,2008,889,1119
3.10E+11,奉贤区,四团镇,新建村村委会,2403,2207,196
3.10E+11,奉贤区,四团镇,前哨村村委会,85,32,53
3.10E+11,奉贤区,四团镇,横桥村村委会,1477,336,1141
3.10E+11,奉贤区,四团镇,杨家宅村村委会,2663,1419,1244
3.10E+11,奉贤区,四团镇,平南村村委会,1024,692,332
3.10E+11,奉贤区,四团镇,红庄村村委会,2611,1388,1223
3.10E+11,奉贤区,四团镇,农展村村委会,625,74,551
3.10E+11,奉贤区,四团镇,民福村村委会,1255,269,986
3.10E+11,奉贤区,四团镇,邵靴村村委会,1473,903,570
3.10E+11,奉贤区,青村镇,青村居委会,2402,1411,991
3.10E+11,奉贤区,青村镇,钱桥居委会,3068,1852,1216
3.10E+11,奉贤区,青村镇,北唐社区居委会,5536,2634,2902
3.10E+11,奉贤区,青村镇,红星社区居委会,6742,2979,3763
3.10E+11,奉贤区,青村镇,青河居委会,3395,2575,820
3.10E+11,奉贤区,青村镇,青韵居委会,2496,1243,1253
3.10E+11,奉贤区,青村镇,长丰居委会,2064,1190,874
3.10E+11,奉贤区,青村镇,朱店村村委会,2271,1478,793
3.10E+11,奉贤区,青村镇,钟家村村委会,1827,1609,218
3.10E+11,奉贤区,青村镇,姚家村村委会,6106,3589,2517
3.10E+11,奉贤区,青村镇,和中村村委会,2698,1626,1072
3.10E+11,奉贤区,青村镇,岳和村村委会,1192,678,514
3.10E+11,奉贤区,青村镇,陶宅村村委会,1715,496,1219
3.10E+11,奉贤区,青村镇,西吴村村委会,2826,1672,1154
3.10E+11,奉贤区,青村镇,北唐村村委会,2466,2274,192
3.10E+11,奉贤区,青村镇,李窑村村委会,2929,1724,1205
3.10E+11,奉贤区,青村镇,钱忠村村委会,2352,1254,1098
3.10E+11,奉贤区,青村镇,桃园村村委会,1283,714,569
3.10E+11,奉贤区,青村镇,申隆二村村委会,3425,1350,2075
3.10E+11,奉贤区,青村镇,申隆一村村委会,1238,546,692
3.10E+11,奉贤区,青村镇,元通村村委会,771,206,565
3.10E+11,奉贤区,青村镇,金王村村委会,1100,527,573
3.10E+11,奉贤区,青村镇,吴房村村委会,1321,594,727
3.10E+11,奉贤区,青村镇,新张村村委会,2970,1700,1270
3.10E+11,奉贤区,青村镇,花角村村委会,1126,680,446
3.10E+11,奉贤区,青村镇,石海村村委会,3379,1934,1445
3.10E+11,奉贤区,青村镇,湾张村村委会,3800,2818,982
3.10E+11,奉贤区,青村镇,工农村村委会,1355,943,412
3.10E+11,奉贤区,青村镇,张弄村村委会,7481,6505,976
3.10E+11,奉贤区,青村镇,解放村村委会,3322,2166,1156
3.10E+11,奉贤区,青村镇,南星村村委会,2847,1685,1162
3.10E+11,奉贤区,柘林镇,柘林镇居委会,4190,2830,1360
3.10E+11,奉贤区,柘林镇,新寺居委会,2267,1360,907
3.10E+11,奉贤区,柘林镇,胡桥居委会,4255,2613,1642
3.10E+11,奉贤区,柘林镇,目华居委会,3183,2188,995
3.10E+11,奉贤区,柘林镇,冯桥居委会,3034,2140,894
3.10E+11,奉贤区,柘林镇,渔业新村社区居委会,105,51,54
3.10E+11,奉贤区,柘林镇,海畔新村社区居委会,3144,1862,1282
3.10E+11,奉贤区,柘林镇,海韵社区居委会,4964,3901,1063
3.10E+11,奉贤区,柘林镇,佳源社区居委会,2290,1682,608
3.10E+11,奉贤区,柘林镇,如意社区居委会,3628,1898,1730
3.10E+11,奉贤区,柘林镇,营房村村委会,4358,2673,1685
3.10E+11,奉贤区,柘林镇,夹路村村委会,64,27,37
3.10E+11,奉贤区,柘林镇,柘林村村委会,1968,1272,696
3.10E+11,奉贤区,柘林镇,华亭村村委会,2935,1479,1456
3.10E+11,奉贤区,柘林镇,新塘村村委会,4650,3475,1175
3.10E+11,奉贤区,柘林镇,新寺村村委会,3802,2073,1729
3.10E+11,奉贤区,柘林镇,南胜村村委会,4298,2540,1758
3.10E+11,奉贤区,柘林镇,金海村村委会,4016,2592,1424
3.10E+11,奉贤区,柘林镇,海湾村村委会,1389,577,812
3.10E+11,奉贤区,柘林镇,胡桥村村委会,4890,2838,2052
3.10E+11,奉贤区,柘林镇,王家圩村村委会,984,119,865
3.10E+11,奉贤区,柘林镇,迎龙村村委会,1670,482,1188
3.10E+11,奉贤区,柘林镇,法华村村委会,2018,958,1060
3.10E+11,奉贤区,柘林镇,三桥村村委会,1387,621,766
3.10E+11,奉贤区,柘林镇,兴园村村委会,1603,384,1219
3.10E+11,奉贤区,柘林镇,临海村村委会,2980,1788,1192
3.10E+11,奉贤区,海湾镇,明城新村社区居委会,4737,3568,1169
3.10E+11,奉贤区,海湾镇,星火一居委会,5685,3705,1980
3.10E+11,奉贤区,海湾镇,星火二居委会,4643,2898,1745
3.10E+11,奉贤区,海湾镇,燎原居委会,2503,1454,1049
3.10E+11,奉贤区,海湾镇,中港居委会,4360,1741,2619
3.10E+11,奉贤区,海湾镇,一兴居委会,3004,2116,888
3.10E+11,奉贤区,海湾镇,洪卫居委会,4765,4275,490
3.10E+11,奉贤区,海湾镇,星火世茂社区居委会,3038,1874,1164
3.10E+11,奉贤区,海湾旅游区,海湾居委会,7181,4823,2358
3.10E+11,奉贤区,海湾旅游区,第二社区居委会,11619,7560,4059
3.10E+11,奉贤区,海湾旅游区,海棠社区居委会,3535,1930,1605
3.10E+11,奉贤区,海湾旅游区,海尚居委会,9498,7290,2208
3.10E+11,奉贤区,海湾旅游区,新港村村委会,8935,7665,1270
3.10E+11,崇明区,城桥镇,南门居委会,1968,316,1652
3.10E+11,崇明区,城桥镇,花园弄居委会,2383,290,2093
3.10E+11,崇明区,城桥镇,新崇居委会,1793,242,1551
3.10E+11,崇明区,城桥镇,城中居委会,2595,353,2242
3.10E+11,崇明区,城桥镇,吴家弄居委会,2428,272,2156
3.10E+11,崇明区,城桥镇,川心街居委会,3625,380,3245
3.10E+11,崇明区,城桥镇,西泯沟居委会,3283,357,2926
3.10E+11,崇明区,城桥镇,东河沿居委会,3330,767,2563
3.10E+11,崇明区,城桥镇,北门社区居委会,1908,258,1650
3.10E+11,崇明区,城桥镇,西门南村居委会,3981,571,3410
3.10E+11,崇明区,城桥镇,西门北村居委会,3078,443,2635
3.10E+11,崇明区,城桥镇,城西居委会,2310,390,1920
3.10E+11,崇明区,城桥镇,东门新村居委会,1958,247,1711
3.10E+11,崇明区,城桥镇,玉环新村居委会,3986,254,3732
3.10E+11,崇明区,城桥镇,江山新村居委会,3897,584,3313
3.10E+11,崇明区,城桥镇,学宫新村居委会,1256,219,1037
3.10E+11,崇明区,城桥镇,湄洲新村居委会,3000,438,2562
3.10E+11,崇明区,城桥镇,观潮新村居委会,3135,638,2497
3.10E+11,崇明区,城桥镇,小港新村居委会,2048,542,1506
3.10E+11,崇明区,城桥镇,永凤居委会,2819,385,2434
3.10E+11,崇明区,城桥镇,怡祥居居委会,3839,621,3218
3.10E+11,崇明区,城桥镇,城东居委会,630,303,327
3.10E+11,崇明区,城桥镇,明珠花苑居委会,5117,916,4201
3.10E+11,崇明区,城桥镇,金珠居委会,5996,1511,4485
3.10E+11,崇明区,城桥镇,海岛星城居委会,5122,903,4219
3.10E+11,崇明区,城桥镇,金鳌山社区居委会,2949,228,2721
3.10E+11,崇明区,城桥镇,江帆社区居委会,3096,319,2777
3.10E+11,崇明区,城桥镇,金日社区居委会,2504,688,1816
3.10E+11,崇明区,城桥镇,丁家桥社区居委会,2215,282,1933
3.10E+11,崇明区,城桥镇,城桥村村委会,4527,1755,2772
3.10E+11,崇明区,城桥镇,马桥村村委会,699,129,570
3.10E+11,崇明区,城桥镇,运粮村村委会,3678,815,2863
3.10E+11,崇明区,城桥镇,新闸村村委会,995,201,794
3.10E+11,崇明区,城桥镇,元六村村委会,1722,182,1540
3.10E+11,崇明区,城桥镇,湾南村村委会,2354,508,1846
3.10E+11,崇明区,城桥镇,利民村村委会,2162,868,1294
3.10E+11,崇明区,城桥镇,老滧港渔村村委会,1118,124,994
3.10E+11,崇明区,城桥镇,推虾港村村委会,1890,277,1613
3.10E+11,崇明区,城桥镇,鳌山村村委会,2784,1224,1560
3.10E+11,崇明区,城桥镇,侯南村村委会,4557,2631,1926
3.10E+11,崇明区,城桥镇,聚训村村委会,1938,180,1758
3.10E+11,崇明区,城桥镇,山阳村村委会,2032,488,1544
3.10E+11,崇明区,城桥镇,长兴村村委会,2486,185,2301
3.10E+11,崇明区,堡镇,解放社区居委会,2294,417,1877
3.10E+11,崇明区,堡镇,电业社区居委会,2705,297,2408
3.10E+11,崇明区,堡镇,向阳社区居委会,2709,330,2379
3.10E+11,崇明区,堡镇,正大社区居委会,2211,342,1869
3.10E+11,崇明区,堡镇,光明社区居委会,2093,312,1781
3.10E+11,崇明区,堡镇,新港社区居委会,1251,255,996
3.10E+11,崇明区,堡镇,玉屏社区居委会,2795,267,2528
3.10E+11,崇明区,堡镇,交通社区居委会,2376,367,2009
3.10E+11,崇明区,堡镇,虹宝社区居委会,1553,216,1337
3.10E+11,崇明区,堡镇,永和村村委会,2282,433,1849
3.10E+11,崇明区,堡镇,花园村村委会,1072,60,1012
3.10E+11,崇明区,堡镇,桃源村村委会,2864,323,2541
3.10E+11,崇明区,堡镇,财贸村村委会,2565,194,2371
3.10E+11,崇明区,堡镇,堡北村村委会,1853,152,1701
3.10E+11,崇明区,堡镇,堡港村村委会,3258,512,2746
3.10E+11,崇明区,堡镇,营房村村委会,941,71,870
3.10E+11,崇明区,堡镇,人民村村委会,1763,92,1671
3.10E+11,崇明区,堡镇,堡渔村村委会,1419,74,1345
3.10E+11,崇明区,堡镇,堡兴村村委会,99,52,47
3.10E+11,崇明区,堡镇,菜园村村委会,1565,214,1351
3.10E+11,崇明区,堡镇,南海村村委会,1365,67,1298
3.10E+11,崇明区,堡镇,小漾村村委会,1688,205,1483
3.10E+11,崇明区,堡镇,米行村村委会,2134,164,1970
3.10E+11,崇明区,堡镇,瀛南村村委会,1658,88,1570
3.10E+11,崇明区,堡镇,四滧村村委会,2533,169,2364
3.10E+11,崇明区,堡镇,彷徨村村委会,1733,197,1536
3.10E+11,崇明区,堡镇,五滧村村委会,2523,244,2279
3.10E+11,崇明区,新河镇,新南居委会,1455,302,1153
3.10E+11,崇明区,新河镇,新东居委会,735,169,566
3.10E+11,崇明区,新河镇,新晨居委会,648,98,550
3.10E+11,崇明区,新河镇,新源居委会,624,130,494
